property_id,dwelling_subclass,zoning_type,lot_frontage_ft,lot_area_sq_ft,street_type,alley_type,lot_shape,land_contour,utilities,lot_configuration,land_slope,neighborhood,condition_1,condition_2,dwelling_type,dwelling_style,overall_quality_rating,overall_condition_rating,year_built,year_remod_add,roof_style,roof_material,exterior_type_1,exterior_type_2,masonry_veneer_type,masonry_veneer_area_sq_ft,exterior_quality_rating,exterior_condition_rating,foundation_type,bsmt_quality_rating,bsmt_condition_rating,bsmt_exposure_rating,bsmt_fin_type_1_rating,bsmt_fin_type_1_sq_ft,bsmt_fin_type_2_rating,bsmt_fin_type_2_sq_ft,bsmt_unf_sq_ft,total_bsmt_sq_ft,heating_type,heating_quality_rating,has_central_air,electrical_system_type,first_flr_sq_ft,second_flr_sq_ft,low_quality_fin_sq_ft,gr_living_area_sq_ft,bsmt_full_bath_count,bsmt_half_bath_count,full_bath_count,half_bath_count,bedroom_abv_grd_count,kitchen_abv_grd_count,kitchen_quality_rating,room_abv_grd_count,functionality_type,fireplace_count,fireplace_quality_rating,garage_type,garage_finish_rating,garage_car_count,garage_area_sq_ft,garage_quality_rating,garage_condition_rating,paved_drive_type,wood_deck_sq_ft,open_porch_sq_ft,enclosed_porch_sq_ft,three_season_porch_sq_ft,screen_porch_sq_ft,pool_area_sq_ft,pool_quality_rating,fence_quality_rating,misc_feature,misc_value,month_sold,year_sold,sale_type,sale_condition,sale_price,longitude,latitude
0909279080,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,11275,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Mod,Crawford,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,480,Typical,Typical,CBlock,Typical,Typical,Mn,Rec,297,LwQ,557,0,854,GasA,Typical,Y,SBrkr,1096,895,0,1991,0,0,1,1,3,1,Typical,7,Typ,1,Good,Detchd,Unf,2,432,Typical,Fair,Paved,0,0,19,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Normal,220000,-93.6428531,42.0168895
0909281020,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,79,6221,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,TwoFmCon,One_and_Half_Fin,Average,Average,1941,1950,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Typical,CBlock,Typical,Fair,No,LwQ,533,Unf,0,195,728,GasA,Excellent,Y,SBrkr,760,595,0,1355,0,0,2,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,528,Typical,Typical,Paved,0,0,0,0,144,0,No_Pool,Minimum_Privacy,,0,10,2007,WD ,Normal,140000,-93.640497,42.017573
0909281130,Two_Story_1945_and_Older,Residential_Low_Density,70,10570,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,Two_Story,Very_Good,Very_Good,1932,1994,Hip,CompShg,BrkFace,BrkFace,,0,Good,Typical,CBlock,Good,Good,No,Rec,297,Unf,0,556,853,GasA,Typical,Y,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,Good,10,Maj1,2,Typical,Detchd,Unf,2,440,Typical,Typical,Paved,0,74,0,0,0,0,No_Pool,No_Fence,,0,12,2007,WD ,Normal,315000,-93.641156,42.016961
0909282020,Two_Story_1945_and_Older,Residential_Low_Density,61,7259,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Mod,Crawford,Norm,Norm,OneFam,Two_Story,Above_Average,Very_Good,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,774,LwQ,150,104,1028,GasA,Excellent,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Good,9,Typ,1,Typical,Detchd,Unf,1,180,Typical,Typical,Paved,224,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,7,2007,WD ,Normal,259500,-93.642663,42.01629
0909425140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,110,14442,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Good,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,106,Typical,Typical,PConc,Typical,Typical,No,GLQ,1186,Unf,0,291,1477,GasA,Excellent,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,Good,7,Typ,2,Typical,Attchd,Fin,2,416,Typical,Typical,Paved,0,87,0,0,200,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,257500,-93.642883,42.013003
0909425270,Two_Story_1945_and_Older,Residential_Low_Density,75,13125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,410,Unf,0,390,800,GasA,Typical,Y,SBrkr,960,780,0,1740,0,0,1,1,3,1,Typical,6,Typ,2,Good,Attchd,Unf,1,240,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,,0,7,2007,CWD,Normal,219500,-93.6440062,42.0145503
0909428120,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,21000,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Average,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184,Typical,Good,CBlock,Good,Typical,Mn,ALQ,35,Rec,869,905,1809,GasA,Typical,Y,SBrkr,2259,0,0,2259,1,0,2,0,3,1,Good,7,Typ,2,Good,Basment,Unf,2,450,Typical,Typical,Paved,166,120,192,0,0,0,No_Pool,Minimum_Privacy,,0,10,2007,COD,Abnorml,217000,-93.639393,42.01265
0909428180,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,25485,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Below_Average,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423,Typical,Fair,CBlock,Typical,Good,Mn,LwQ,540,Rec,1020,0,1560,GasA,Typical,Y,SBrkr,1560,0,0,1560,0,0,1,1,3,1,Typical,6,Typ,3,Typical,Attchd,RFn,2,580,Typical,Typical,Paved,0,75,584,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,201000,-93.640326,42.012488
0909428340,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,21579,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1968,1968,Hip,CompShg,HdBoard,BrkFace,,0,Typical,Typical,PConc,Good,Typical,No,BLQ,813,Unf,0,675,1488,GasA,Excellent,Y,SBrkr,1488,0,0,1488,0,1,2,0,3,1,Typical,7,Typ,2,Good,Attchd,RFn,2,552,Typical,Typical,Paved,0,0,216,0,0,0,No_Pool,No_Fence,,0,9,2007,CWD,Normal,215000,-93.641849,42.011506
0909451130,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1782,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Good,CBlock,Good,Typical,No,GLQ,330,Unf,0,186,516,GasA,Good,Y,SBrkr,529,516,0,1045,0,0,1,0,2,1,Typical,5,Typ,1,Typical,Detchd,Unf,2,462,Typical,Typical,Paved,180,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,12,2007,WD ,Normal,123900,-93.645743,42.009489
0909452102,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17871,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Below_Average,Average,1995,1996,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Typical,PConc,Good,Typical,No,Unf,0,Unf,0,1680,1680,GasA,Good,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,1,Good,7,Typ,0,No_Fireplace,Attchd,Unf,2,628,Typical,Typical,Paved,152,0,0,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,170000,-93.644923,42.011836
0909455060,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,35,3907,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,1988,1988,Gable,CompShg,HdBoard,HdBoard,,0,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,577,Unf,0,427,1004,GasA,Good,Y,SBrkr,1020,0,0,1020,1,0,1,0,1,1,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,2,509,Typical,Typical,Paved,135,0,0,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Normal,200000,-93.645785,42.009321
0909475050,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,20693,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Good,Average,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,652,Typical,Typical,CBlock,Good,Typical,No,Rec,434,Unf,0,1262,1696,GasA,Excellent,Y,SBrkr,1696,0,0,1696,0,0,2,0,3,1,Typical,7,Typ,2,Typical,Attchd,Fin,2,625,Typical,Typical,Paved,0,146,0,0,0,0,No_Pool,Good_Wood,,0,2,2007,WD ,Normal,198000,-93.643548,42.011343
0909475070,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,32668,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Above_Average,Fair,1957,1975,Hip,CompShg,Wd Sdng,Stone,,0,Good,Typical,PConc,Typical,Typical,No,Rec,1219,Unf,0,816,2035,GasA,Typical,Y,SBrkr,2515,0,0,2515,1,0,3,0,4,2,Typical,9,Maj1,2,Typical,Attchd,RFn,2,484,Typical,Typical,Paved,0,0,200,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Alloca,200624,-93.643429,42.010333
0909475230,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,18044,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,CulDSac,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Very_Good,Average,1986,1986,Gable,CompShg,WdShing,Plywood,,0,Good,Typical,CBlock,Good,Typical,No,Unf,0,Unf,0,279,279,GasA,Good,Y,SBrkr,2726,0,0,2726,0,0,2,1,2,1,Good,6,Typ,1,Good,Attchd,Fin,2,691,Good,Good,Paved,216,64,169,0,0,228,Excellent,No_Fence,,0,8,2007,WD ,Normal,315000,-93.640182,42.010076
0910200040,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,85,8500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Artery,Norm,OneFam,One_and_Half_Fin,Average,Good,1919,2005,Gable,CompShg,CemntBd,CmentBd,,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0,Unf,0,793,793,GasW,Typical,N,FuseF,997,520,0,1517,0,0,2,0,3,1,Fair,7,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,144,0,0,0,No_Pool,No_Fence,,0,8,2007,WD ,Normal,115000,-93.628412,42.022836
0910200110,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,Good,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,BrkTil,Typical,Typical,No,ALQ,375,Unf,0,345,720,GasA,Good,Y,FuseA,720,495,0,1215,0,0,1,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,Fin,2,720,Typical,Typical,Paved,0,0,30,0,0,0,No_Pool,Minimum_Privacy,,0,5,2007,WD ,Normal,141000,-93.6295,42.022474
0910201020,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,RRAe,Norm,OneFam,One_and_Half_Unf,Average,Above_Average,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Typical,CBlock,Typical,Typical,Av,BLQ,116,Unf,0,604,720,GasA,Poor,N,FuseF,803,0,0,803,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,360,Typical,Typical,Paved,0,0,244,0,0,0,No_Pool,No_Fence,,0,12,2007,WD ,Normal,87000,-93.596569,42.022658
0910201050,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,7288,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Artery,Norm,OneFam,One_and_Half_Fin,Average,Good,1925,2003,Gable,CompShg,VinylSd,VinylSd,,0,Good,Good,BrkTil,Typical,Poor,No,Unf,0,Unf,0,936,936,GasA,Excellent,Y,SBrkr,936,665,0,1601,0,0,2,0,3,1,Typical,6,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,176,0,0,No_Pool,No_Fence,,0,9,2007,WD ,Normal,129850,-93.597005,42.022658
0910201110,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1939,1950,Gable,CompShg,AsbShng,AsbShng,,0,Typical,Typical,PConc,Typical,Typical,No,Unf,0,Unf,0,732,732,GasA,Good,Y,SBrkr,772,351,0,1123,0,0,1,0,3,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,1,264,Typical,Typical,Partial_Pavement,0,0,140,0,0,0,No_Pool,Minimum_Privacy,,0,6,2007,WD ,Normal,100000,-93.626875,42.022566
0910201180,Two_Story_1945_and_Older,Residential_Medium_Density,50,9060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Average,Above_Average,1923,1999,Gable,CompShg,Wd Sdng,Plywood,,0,Typical,Typical,BrkTil,Good,Typical,No,ALQ,548,Unf,0,311,859,GasA,Excellent,Y,SBrkr,942,886,0,1828,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Detchd,No_Garage,0,0,No_Garage,No_Garage,Paved,174,0,212,0,0,0,No_Pool,Minimum_Privacy,,0,3,2007,WD ,Alloca,150909,-93.62826,42.022685
0910202030,One_Story_1945_and_Older,Residential_Medium_Density,46,3672,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Artery,Norm,OneFam,One_Story,Average,Good,1922,1950,Gable,CompShg,Stucco,Stucco,,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0,Unf,0,816,816,GasA,Excellent,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,100,Fair,Fair,Dirt_Gravel,0,0,96,0,0,0,No_Pool,No_Fence,,0,9,2007,WD ,Normal,75200,-93.625313,42.0228
0910203290,One_Story_1945_and_Older,Residential_Medium_Density,59,8263,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Mod,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,Average,1920,1950,Gable,CompShg,BrkFace,BrkFace,,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0,Unf,0,1012,1012,GasA,Typical,Y,FuseA,1012,0,0,1012,0,0,1,0,2,1,Typical,6,Typ,1,Good,Detchd,Unf,1,308,Typical,Typical,Paved,0,22,112,0,0,0,No_Pool,Minimum_Privacy,,0,5,2007,WD ,Normal,118400,-93.629496,42.021547
0910204090,One_Story_1945_and_Older,Residential_Medium_Density,60,8967,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Poor,1920,1950,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Fair,BrkTil,Fair,Poor,No,Unf,0,Unf,0,961,961,GasA,Good,Y,Mix,1077,0,0,1077,0,0,1,0,2,1,Typical,6,Maj2,0,No_Fireplace,Detchd,Unf,1,338,Poor,Poor,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,,0,11,2007,WD ,Abnorml,67000,-93.628236,42.021278
0910205130,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,75,13710,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,Average,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,420,Unf,0,490,910,GasA,Typical,Y,FuseA,910,648,0,1558,0,0,1,1,4,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,282,Typical,Typical,Paved,289,0,0,0,0,0,No_Pool,Minimum_Privacy,,0,6,2007,WD ,Normal,152000,-93.626689,42.021497
0910206010,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,64,11067,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Poor,Below_Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Typical,BrkTil,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,640,0,205,845,0,0,1,0,1,1,Typical,4,Maj2,0,No_Fireplace,Detchd,Unf,1,256,Typical,Fair,Dirt_Gravel,48,0,0,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Normal,68104,-93.628222,42.020161
0911103060,Two_Family_conversion_All_Styles_and_Ages,C_all,75,8250,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Norm,TwoFmCon,Two_Story,Average,Above_Average,1895,2006,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Good,CBlock,Typical,Typical,No,Unf,0,Unf,0,957,957,GasA,Fair,N,SBrkr,1034,957,0,1991,0,0,2,0,4,2,Typical,9,Typ,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,133,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,119600,-93.616969,42.020077
0911128010,One_Story_1946_and_Newer_All_Styles,C_all,65,6565,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,Above_Average,1957,1980,Gable,CompShg,MetalSd,MetalSd,,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,967,Unf,0,106,1073,GasA,Good,Y,FuseA,1073,0,0,1073,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,720,Typical,Typical,Paved,0,444,0,0,0,0,No_Pool,No_Fence,,0,8,2007,WD ,Abnorml,140000,-93.6150637,42.0214218
0911128020,One_Story_1945_and_Older,C_all,60,6060,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Average,Excellent,1930,2007,Hip,CompShg,MetalSd,MetalSd,,0,Good,Typical,BrkTil,Typical,Typical,No,ALQ,737,Unf,0,100,837,GasA,Excellent,Y,SBrkr,1001,0,0,1001,0,0,1,0,2,1,Good,5,Typ,0,No_Fireplace,Detchd,Unf,1,216,Typical,Poor,Dirt_Gravel,154,0,42,86,0,0,No_Pool,No_Fence,,0,11,2007,WD ,Normal,124900,-93.613886,42.021555
0911370450,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,59,5568,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,473,Good,Typical,PConc,Good,Typical,Gd,GLQ,1573,Unf,0,0,1573,GasA,Good,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Good,5,Typ,1,Good,Attchd,Fin,2,495,Typical,Typical,Paved,123,0,0,0,153,0,No_Pool,No_Fence,,0,10,2007,New,Partial,375000,-93.615697,42.009401
0911370460,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,4750,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,481,Good,Typical,PConc,Good,Typical,Gd,GLQ,1573,Unf,0,0,1573,GasA,Excellent,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Good,5,Typ,1,Good,Attchd,Fin,2,538,Typical,Typical,Paved,123,0,0,0,153,0,No_Pool,No_Fence,,0,12,2007,WD ,Family,235000,-93.615618,42.009401
0914452090,Split_Foyer,Residential_Low_Density,0,12150,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,Above_Average,1979,1979,Gable,CompShg,HdBoard,Wd Shng,,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,1001,Unf,0,0,1001,GasA,Typical,Y,SBrkr,1299,0,0,1299,1,0,2,0,2,1,Good,5,Typ,1,Poor,BuiltIn,RFn,2,486,Typical,Typical,Paved,84,0,222,0,0,0,No_Pool,Minimum_Privacy,,0,1,2007,WD ,Normal,183500,-93.606577,41.994357
0914452120,Split_Foyer,Residential_Low_Density,0,7540,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,Above_Average,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,773,Unf,0,115,888,GasA,Excellent,Y,SBrkr,912,0,0,912,1,0,1,0,2,1,Typical,5,Typ,1,Typical,Attchd,RFn,2,470,Typical,Typical,Paved,0,0,0,0,192,0,No_Pool,Minimum_Privacy,,0,6,2007,WD ,Normal,156000,-93.606672,41.994207
0914452190,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9187,Pave,No_Alley_Access,Regular,Bnk,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,Average,1983,1983,Gable,CompShg,VinylSd,VinylSd,,0,Typical,Good,PConc,Typical,Typical,No,ALQ,336,Unf,0,748,1084,GasA,Typical,Y,SBrkr,1080,0,0,1080,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,484,Typical,Typical,Paved,120,0,158,0,0,0,No_Pool,No_Fence,,0,6,2007,WD ,Normal,134000,-93.607597,41.994206
0914460020,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166,Good,Typical,PConc,Good,Typical,No,GLQ,585,Unf,0,856,1441,GasA,Excellent,Y,SBrkr,1392,0,0,1392,0,0,2,0,3,1,Good,6,Typ,1,Good,Attchd,Fin,3,650,Typical,Typical,Paved,168,49,0,0,0,0,No_Pool,No_Fence,,0,12,2007,WD ,Normal,215000,-93.607551,41.995218
0914460110,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,44,12864,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0,Good,Typical,PConc,Good,Typical,No,GLQ,1392,Unf,0,17,1409,GasA,Excellent,Y,SBrkr,1409,0,0,1409,1,0,1,1,1,1,Good,4,Typ,1,Good,Attchd,RFn,2,576,Typical,Typical,Paved,0,144,0,0,145,0,No_Pool,No_Fence,,0,7,2007,WD ,Normal,245000,-93.606933,41.995973
0914476330,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9928,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,Average,1991,1992,Gable,CompShg,HdBoard,HdBoard,,0,Typical,Typical,PConc,Good,Typical,No,GLQ,1239,Unf,0,215,1454,GasA,Typical,Y,SBrkr,1478,0,0,1478,1,0,2,0,3,1,Typical,6,Typ,1,Typical,Attchd,Unf,2,506,Typical,Typical,Paved,114,22,0,0,0,0,No_Pool,No_Fence,,0,5,2007,WD ,Normal,210000,-93.602505,41.995931
0914478020,Split_or_Multilevel,Residential_Low_Density,0,8750,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SLvl,Good,Above_Average,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50,Typical,Typical,CBlock,Typical,Typical,Av,Rec,224,GLQ,530,98,852,GasA,Typical,Y,SBrkr,918,0,0,918,0,1,1,0,3,0,Typical,4,Typ,0,No_Fireplace,Attchd,Unf,1,360,Typical,Typical,Paved,192,84,0,0,0,0,No_Pool,No_Fence,,0,3,2007,WD ,Normal,148000,-93.60104,41.995512
0914478100,Split_Foyer,Residential_Low_Density,82,8410,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,Above_Average,1974,1974,Gable,CompShg,Plywood,Plywood,,0,Typical,Typical,CBlock,Good,Typical,Av,ALQ,924,Unf,0,46,970,GasA,Typical,Y,SBrkr,1026,0,0,1026,1,0,1,0,2,1,Typical,5,Typ,1,Poor,Attchd,Unf,2,528,Typical,Typical,Paved,193,0,0,0,0,0,No_Pool,No_Fence,,0,4,2007,WD ,Normal,143000,-93.601779,41.994188
0916226090,One_Story_PUD_1946_and_Newer,Residential_Low_Density,46,4054,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,TwnhsE,One_Story,Good,Above_Average,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352,Good,Typical,BrkTil,Good,Typical,Av,GLQ,949,Unf,0,552,1501,GasA,Excellent,Y,SBrkr,1501,0,0,1501,1,0,2,0,2,1,Good,5,Typ,2,Typical,Attchd,Fin,2,512,Typical,Typical,Paved,240,0,0,0,0,0,No_Pool,No_Fence,,0,10,2007,WD ,Normal,244000,-93.63966,42.005692
